farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Jaffrey-C,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,2,2
Mason-B,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,2,2
Litchfield-W,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,3,3,3,6,6
Hollis-K,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,3,3,3,6,6
Hollis-B,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,3,3,3,4,4
Hollis-L,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,3,3,3,3,3
Jaffrey-C,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,3,3,3,2,2
Litchfield-W,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,3,3,3,5,5
Hollis-B,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,3,3,3,4,5
Hollis-L,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,3,3,3,3,3
Jaffrey-C,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,3,3,3,2,2
Litchfield-W,2,2008,2008-06-02,61.369729729729734,56.12054054054052,75.32818532818533,61.66131274131274,3,3,3,6,6
Milford-S,6,2008,2008-06-02,61.369729729729734,56.12054054054052,75.32818532818533,61.66131274131274,3,3,3,6,6
Hollis-B,5,2008,2008-06-02,61.369729729729734,56.12054054054052,75.32818532818533,61.66131274131274,3,3,3,4,4
Mason-B,0,2008,2008-06-02,61.369729729729734,56.12054054054052,75.32818532818533,61.66131274131274,3,3,3,2,2
Merrimack-T,0,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,0,0
Litchfield-M,113,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,3,3
Litchfield-W,21,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,7,7
Hudson-S,8,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,5,5
Pelham-G,28,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,2,2
Milford-S,40,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,6,6
Hollis-K,20,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,3,3
Hollis-B,18,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,4,4
Hollis-JL,4,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,0,1
Hollis-L,7,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,1,1
Antrim-T,21,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,1,1
Jaffrey-C,21,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,2,2
Mason-B,0,2008,2008-06-09,67.10066037735852,56.12405660377361,124.95283018867924,67.39117924528303,2,2,2,1,1
Merrimack-T,1,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,0,0
Litchfield-M,66,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,7,6
Litchfield-W,29,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,6,6
Hudson-S,9,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,7,8
Pelham-G,20,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,3,3
Milford-S,23,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,6,6
Hollis-K,48,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,7,7
Hollis-B,43,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,4,4
Hollis-JL,9,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,3,3
Hollis-L,23,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,3,3
Antrim-T,3,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,0,0
Jaffrey-C,16,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,1,1
Mason-B,2,2008,2008-06-16,62.312374100719474,57.64661870503597,59.71223021582734,62.323237410072,3,3,3,2,2
Merrimack-T,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,0,0
Litchfield-M,19,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,9,9
Litchfield-W,6,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,6,5
Hudson-S,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,7,7
Pelham-G,4,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,3,3
Milford-S,12,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,6,6
Hollis-K,9,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,8,8
Hollis-B,22,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,5,6
Hollis-JL,2,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,3,2
Hollis-L,1,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,4,4
Nashua-S,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,0,0
Antrim-T,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,1,1
Jaffrey-C,7,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,2,2
Mason-B,1,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,3,3,3,2,2
Merrimack-T,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,0,0
Litchfield-M,3,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,6,5
Litchfield-W,8,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,7,8
Hudson-S,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,7,8
Pelham-G,4,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,3,3
Milford-S,8,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,6,6
Milford-L,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,3,3
Hollis-K,8,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,8,8
Hollis-B,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,3,3
Hollis-JL,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,2,2
Hollis-L,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,3,3
Nashua-S,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,0,0
Antrim-T,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,0,0
Peterborough-R,2,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,0,0
Jaffrey-C,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,1,1
Mason-B,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,3,3,3,2,2
Merrimack-T,3,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,0,0
Litchfield-M,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,5,5
Litchfield-W,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,8,9
Hudson-S,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,6,6
Pelham-G,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,2,2
Milford-S,4,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,6,6
Milford-L,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,2,2
Hollis-K,7,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,7,7
Hollis-B,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,4,4
Hollis-JL,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,1,1
Hollis-L,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,2,2
Nashua-S,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,0,0
Antrim-T,3,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,1,1
Peterborough-R,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,0,0
Jaffrey-C,3,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,2,1
Mason-B,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,3,3,3,2,2
Merrimack-T,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,0,0
Litchfield-M,1,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,6,6
Litchfield-W,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,7,7
Hudson-S,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,5,5
Pelham-G,1,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,2,2
Milford-S,1,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,6,6
Milford-L,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,1,1
Hollis-K,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,5,5
Hollis-B,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,5,5
Hollis-JL,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,1,1
Hollis-L,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,2,2
Nashua-S,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,1,1
Antrim-T,1,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,1,1
Peterborough-R,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,0,0
Jaffrey-C,5,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,2,2
Mason-B,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,3,3,3,2,2
Merrimack-T,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,0,0
Litchfield-M,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,10,12
Litchfield-W,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,5,4
Hudson-S,1,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,6,5
Pelham-G,1,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,2,2
Milford-S,1,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,6,7
Milford-L,2,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,1,2
Hollis-K,1,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,8,8
Hollis-B,1,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,8,8
Hollis-JL,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,2,2
Hollis-L,2,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,5,5
Nashua-S,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,1,1
Antrim-T,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,1,1
Peterborough-R,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,0,0
Jaffrey-C,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,3,4
Mason-B,0,2008,2008-07-21,68.28288828337884,65.05662125340596,95.12261580381471,68.36907356948237,3,3,3,2,2
Merrimack-T,1,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,0,0
Litchfield-M,4,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,9,10
Litchfield-W,6,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,6,5
Hudson-S,1,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,6,5
Pelham-G,0,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,2,2
Milford-S,3,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,6,7
Milford-L,6,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,1,2
Hollis-K,6,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,7,7
Hollis-B,7,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,7,7
Hollis-JL,1,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,2,1
Hollis-L,14,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,4,4
Nashua-S,2,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,1,1
Antrim-T,1,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,1,1
Peterborough-R,1,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,0,0
Jaffrey-C,4,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,3,3
Mason-B,2,2008,2008-07-28,69.25243986254299,64.7617182130586,96.80412371134021,69.45209621993132,3,3,3,2,2
Merrimack-T,0,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,0,0
Litchfield-M,32,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,10,12
Litchfield-W,6,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,5,4
Hudson-S,2,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,6,5
Pelham-G,2,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,2,2
Milford-S,6,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,6,7
Milford-L,4,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,1,2
Hollis-K,19,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,6,7
Hollis-B,52,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,8,8
Hollis-JL,7,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,2,2
Hollis-L,44,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,5,5
Nashua-S,4,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,1,1
Antrim-T,0,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,1,1
Peterborough-R,1,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,0,0
Jaffrey-C,1,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,3,4
Mason-B,7,2008,2008-08-04,64.03662650602413,60.870361445783175,106.26506024096386,64.03662650602413,3,3,3,2,2
Merrimack-T,1,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,0,0
Litchfield-M,28,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,7,8
Litchfield-W,4,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,5,5
Hudson-S,2,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,6,5
Pelham-G,2,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,2,2
Milford-S,0,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,6,7
Milford-L,7,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,1,1
Hollis-K,12,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,6,6
Hollis-B,50,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,6,6
Hollis-JL,8,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,1,1
Hollis-L,15,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,3,3
Nashua-S,6,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,1,1
Antrim-T,1,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,1,1
Peterborough-R,1,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,0,0
Jaffrey-C,13,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,3,3
Mason-B,9,2008,2008-08-11,65.68145922746781,60.21965665236051,107.76824034334764,65.69223175965665,3,3,3,2,2
Merrimack-T,0,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,0,0
Litchfield-M,13,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,4,4
Litchfield-W,12,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,7,8
Hudson-S,6,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,6,6
Pelham-G,6,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,2,2
Milford-S,2,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,6,6
Milford-L,2,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,2,2
Hollis-K,12,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,5,5
Hollis-B,37,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,4,4
Hollis-JL,2,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,1,1
Hollis-L,34,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,2,2
Nashua-S,4,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,0,0
Antrim-T,3,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,1,1
Peterborough-R,2,2008,2008-08-18,66.29120418848169,57.275183246073276,95.34031413612566,66.32026178010473,3,3,2,0,0
