farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm
Hollis-B,5,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,11,11,12,20
Hollis-JL,10,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,11,11,12,0
Hollis-L,2,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,11,11,12,8
Antrim-T,6,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,11,11,12,8
Jaffrey-C,4,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,11,11,12,0
Mason-B,14,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,11,11,12,10
Merrimack-T,1,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,2
Litchfield-M,3,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,10
Litchfield-W,12,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,18
Hudson-S,10,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,0
Pelham-G,4,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,4
Milford-S,5,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,9
Milford-L,8,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,0
Hollis-K,1,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,14
Hollis-B,22,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,22
Hollis-JL,4,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,0
Hollis-L,16,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,11
Antrim-T,4,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,5
Jaffrey-C,2,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,0
Mason-B,3,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,11,10,10,9
Merrimack-T,1,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,2
Litchfield-M,12,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,9
Litchfield-W,22,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,28
Hudson-S,31,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,0
Pelham-G,6,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,4
Milford-S,3,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,12
Milford-L,3,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,0
Hollis-K,17,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,14
Hollis-B,24,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,23
Hollis-JL,2,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,0
Hollis-L,10,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,10
Antrim-T,4,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,6
Jaffrey-C,2,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,0
Mason-B,4,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,11,11,11,11
Merrimack-T,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,3
Litchfield-M,2,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,11
Litchfield-W,9,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,29
Hudson-S,3,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,0
Pelham-G,1,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,5
Milford-S,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,13
Milford-L,4,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,0
Hollis-K,2,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,15
Hollis-B,2,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,28
Hollis-JL,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,0
Hollis-L,1,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,10
Antrim-T,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,7
Jaffrey-C,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,0
Mason-B,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,11,12,12,11
Merrimack-T,5,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,3
Litchfield-M,28,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,10
Litchfield-W,69,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,19
Hudson-S,27,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,0
Pelham-G,78,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,9
Milford-S,5,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,13
Milford-L,15,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,0
Hollis-K,86,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,22
Hollis-B,120,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,39
Hollis-JL,88,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,0
Hollis-L,22,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,12
Antrim-T,75,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,8
Jaffrey-C,4,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,0
Mason-B,39,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,12,12,12,15
Merrimack-T,18,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,1
Litchfield-M,157,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,8
Litchfield-W,162,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,48
Hudson-S,96,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,0
Pelham-G,57,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,3
Milford-S,53,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,16
Milford-L,36,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,0
Hollis-K,118,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,10
Hollis-B,85,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,17
Hollis-JL,118,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,0
Hollis-L,23,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,7
Antrim-T,42,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,7
Jaffrey-C,10,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,0
Mason-B,60,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,10,11,11,10
Merrimack-T,7,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,3
Litchfield-M,42,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,9
Litchfield-W,76,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,33
Hudson-S,32,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,0
Pelham-G,14,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,3
Milford-S,43,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,10
Milford-L,2,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,0
Hollis-K,27,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,12
Hollis-B,38,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,23
Hollis-JL,190,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,0
Hollis-L,4,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,11
Antrim-T,21,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,4
Jaffrey-C,7,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,0
Mason-B,6,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,10,10,10,9
Merrimack-T,1,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,2
Litchfield-M,25,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,8
Litchfield-W,91,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,43
Hudson-S,51,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,0
Pelham-G,11,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,4
Milford-S,14,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,13
Milford-L,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,0
Hollis-K,50,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,12
Hollis-B,175,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,22
Hollis-JL,10,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,0
Hollis-L,3,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,10
Antrim-T,16,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,6
Jaffrey-C,3,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,0
Mason-B,2,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,10,10,10,11
Merrimack-T,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,2
Litchfield-M,3,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,10
Litchfield-W,52,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,24
Hudson-S,25,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,0
Pelham-G,13,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,6
Milford-S,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,12
Milford-L,1,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,0
Hollis-K,14,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,16
Hollis-B,59,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,28
Hollis-JL,42,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,0
Hollis-L,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,10
Antrim-T,3,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,7
Jaffrey-C,2,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,0
Mason-B,1,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,11,11,11,12
Litchfield-M,15,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,9
Litchfield-W,52,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,38
Hudson-S,33,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,0
Hollis-K,17,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,10
Hollis-B,138,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,18
Hollis-JL,52,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,0
Hollis-L,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,10
Jaffrey-C,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,10,10,9,0
Litchfield-M,2,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,10,9,9,9
Litchfield-W,10,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,10,9,9,46
Hollis-B,37,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,10,9,9,20
Hollis-JL,9,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,10,9,9,0
Hollis-L,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,10,9,9,11
Jaffrey-C,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,10,9,9,0
Hollis-K,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,11
Hollis-B,1,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,16
Hollis-JL,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,0
Hollis-L,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,11
Antrim-T,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,4
Peterborough-R,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,3
Jaffrey-C,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,10,9,9,0
Merrimack-T,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,1
Litchfield-M,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,8
Litchfield-W,2,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,31
Hudson-S,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,0
Pelham-G,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,2
Milford-S,1,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,10
Milford-L,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,0
Hollis-K,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,9
Hollis-B,1,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,12
Hollis-JL,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,0
Hollis-L,1,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,8
Antrim-T,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,5
Peterborough-R,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,1
Jaffrey-C,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,10,10,9,0
Merrimack-T,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,2
Litchfield-M,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,10
Litchfield-W,7,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,25
Hudson-S,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,0
Pelham-G,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,3
Milford-S,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,12
Milford-L,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,0
Hollis-K,2,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,12
Hollis-B,2,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,18
Hollis-JL,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,0
Hollis-L,1,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,8
Antrim-T,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,7
Peterborough-R,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,1
Jaffrey-C,3,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,11,11,11,0
