farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Litchfield-M,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,2,2
Litchfield-W,1,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,13,7
Hudson-S,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,0,0
Pelham-G,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,0,0
Milford-S,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,5,5
Milford-L,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,4,4
Hollis-K,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,1,1
Hollis-B,1,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,1,1
Hollis-JL,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,2,2
Hollis-L,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,1,1
Antrim-T,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,0,0
Jaffrey-C,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,1,1
Mason-B,0,2007,2007-07-30,74.3609708737864,64.75805825242713,88.68932038834951,75.19344660194174,2,2,2,2,2
Merrimack-T,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Litchfield-M,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Litchfield-W,4,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,6,4
Hudson-S,2,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Pelham-G,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Milford-S,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,2,2
Milford-L,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,3,2
Hollis-K,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Hollis-B,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,1,1
Hollis-JL,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,1,1
Hollis-L,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,1,1
Antrim-T,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Jaffrey-C,1,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,0,0
Mason-B,0,2007,2007-08-06,67.76634538152607,61.987550200803184,99.23694779116465,68.01907630522088,1,1,1,1,1
Merrimack-T,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,0,0
Litchfield-M,2,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Litchfield-W,5,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,12,11
Hudson-S,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,0,0
Pelham-G,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,0,0
Milford-S,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,3,3
Milford-L,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,4,4
Hollis-K,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Hollis-B,1,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Hollis-JL,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Hollis-L,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Antrim-T,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,0,0
Jaffrey-C,2,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Mason-B,0,2007,2007-08-13,65.92782222222223,57.978222222222186,109.82222222222222,66.01057777777778,2,2,2,1,1
Merrimack-T,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,0,0
Litchfield-M,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,1,1
Litchfield-W,12,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,14,13
Hudson-S,1,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,0,0
Pelham-G,1,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,0,0
Milford-S,1,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,3,4
Milford-L,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,4,4
Hollis-K,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,1,1
Hollis-B,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,3,3
Hollis-JL,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,2,2
Hollis-L,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,1,1
Antrim-T,2,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,1,1
Jaffrey-C,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,1,1
Mason-B,0,2007,2007-08-20,67.18582417582415,58.65857142857144,108.68131868131869,67.90313186813184,2,2,2,2,2
Merrimack-T,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,0,0
Litchfield-M,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,1,1
Litchfield-W,9,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,10,13
Hudson-S,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,0,0
Pelham-G,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,1,1
Milford-S,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,2,2
Milford-L,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,7,7
Hollis-K,1,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,2,2
Hollis-B,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,2,2
Hollis-JL,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,0,0
Hollis-L,2,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,3,3
Antrim-T,19,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,1,1
Jaffrey-C,5,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,2,2
Mason-B,0,2007,2007-08-27,67.3325654450262,57.66722513088997,165.4973821989529,67.33591623036654,2,2,2,1,1
Merrimack-T,0,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,0,0
Litchfield-M,3,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,3,3
Litchfield-W,62,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,25,22
Hudson-S,3,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,0,0
Pelham-G,1,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,0,0
Milford-S,9,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,6,6
Milford-L,0,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,3,4
Hollis-K,0,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,1,1
Hollis-B,6,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,1,1
Hollis-JL,2,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,4,4
Hollis-L,3,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,1,1
Antrim-T,4,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,0,0
Jaffrey-C,8,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,0,0
Mason-B,0,2007,2007-09-03,67.19514851485145,57.26039603960395,80.0990099009901,67.44806930693066,2,2,2,2,2
Merrimack-T,0,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,0,0
Litchfield-M,3,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,1,1
Litchfield-W,30,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,9,10
Hudson-S,0,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,0,0
Pelham-G,1,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,0,0
Milford-S,2,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,2,2
Milford-L,0,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,2,2
Hollis-K,0,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,0,0
Hollis-B,3,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,1,1
Hollis-JL,4,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,2,2
Hollis-L,1,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,1,1
Antrim-T,4,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,0,0
Jaffrey-C,1,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,0,0
Mason-B,0,2007,2007-09-10,58.238359374999916,53.47960937499995,94.0625,58.139179687499905,1,1,1,1,1
Merrimack-T,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,0,0
Litchfield-M,2,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,2,2
Litchfield-W,21,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,17,23
Hudson-S,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,0,0
Pelham-G,1,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,0,0
Milford-S,3,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,3,3
Milford-L,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,4,4
Hollis-K,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,1,1
Hollis-B,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,1,1
Hollis-JL,1,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,2,2
Hollis-L,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,1,1
Antrim-T,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,0,0
Jaffrey-C,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,1,1
Mason-B,0,2007,2007-09-17,58.62602040816328,51.02744897959184,111.07142857142857,58.12066326530613,2,2,2,1,1
Merrimack-T,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,0,0
Litchfield-M,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,1,1
Litchfield-W,4,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,11,12
Hudson-S,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,0,0
Pelham-G,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,1,1
Milford-S,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,3,3
Milford-L,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,5,5
Hollis-K,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,1,1
Hollis-B,3,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,2,2
Hollis-JL,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,1,1
Hollis-L,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,2,2
Antrim-T,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,0,0
Jaffrey-C,1,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,1,1
Mason-B,0,2007,2007-09-24,66.55982456140349,57.909561403508675,130.30701754385964,66.58622807017541,2,2,2,1,1
Litchfield-M,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,1,1
Litchfield-W,5,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,10,9
Hudson-S,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,0,0
Hollis-K,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,0,0
Hollis-B,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,1,1
Hollis-JL,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,3,3
Hollis-L,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,0,0
Jaffrey-C,0,2007,2007-10-01,59.00854838709681,54.47080645161297,71.49193548387096,58.940685483871,1,1,1,0,0
Litchfield-M,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,1,1,1,1,1
Litchfield-W,5,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,1,1,1,10,14
Hollis-B,1,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,1,1,1,1,1
Hollis-JL,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,1,1,1,3,3
Hollis-L,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,1,1,1,1,1
Jaffrey-C,0,2007,2007-10-08,52.562676579925714,48.90981412639411,85.09293680297398,52.039814126394106,1,1,1,0,0
Hollis-K,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,0,0
Hollis-B,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,0,0
Hollis-JL,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,1,1
Hollis-L,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,0,0
Antrim-T,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,0,0
Peterborough-R,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,0,0
Jaffrey-C,0,2008,2008-06-23,65.06811501597446,61.43533546325883,73.45047923322684,65.12022364217258,1,1,1,0,0
Merrimack-T,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Litchfield-M,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,1,1
Litchfield-W,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,10,5
Hudson-S,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Pelham-G,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Milford-S,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,4,4
Milford-L,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,2,1
Hollis-K,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Hollis-B,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Hollis-JL,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,3,3
Hollis-L,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Antrim-T,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Peterborough-R,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Jaffrey-C,0,2008,2008-06-30,68.5830901287554,62.45690987124466,46.90987124463519,68.85347639484982,1,1,1,0,0
Merrimack-T,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Litchfield-M,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,1,1
Litchfield-W,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,11,6
Hudson-S,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Pelham-G,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Milford-S,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,4,4
Milford-L,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,3,3
Hollis-K,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Hollis-B,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,1,1
Hollis-JL,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,3,3
Hollis-L,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Antrim-T,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Peterborough-R,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Jaffrey-C,0,2008,2008-07-07,73.31114427860697,65.12427860696515,72.58706467661692,74.27746268656718,2,2,2,0,0
Merrimack-T,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,2,2,2,0,0
Litchfield-M,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,2,2,2,1,1
Litchfield-W,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,2,2,2,8,5
Hudson-S,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,2,2,2,0,0
Pelham-G,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,2,2,2,0,0
Milford-S,0,2008,2008-07-14,71.48557077625578,63.464474885844766,107.67123287671232,71.72808219178093,2,2,2,3,3
